,0
20393,0
20394,0
20395,1
20396,0
20397,0
20398,1
20399,1
20400,1
20401,0
20402,0
20403,1
20404,1
20405,1
20406,1
20407,1
20408,0
20409,0
20410,0
20411,1
20412,1
20413,1
20414,0
20415,1
20416,0
20417,1
20418,0
20419,0
20420,1
20421,1
20422,0
20423,0
20424,1
20425,0
20426,0
20427,1
20428,1
20429,1
20430,1
20431,0
20432,1
20433,1
20434,1
20435,1
20436,1
20437,0
20438,1
20439,0
20440,1
20441,0
20442,1
20443,0
20444,0
20445,1
20446,0
20447,0
20448,1
20449,1
20450,1
20451,1
20452,1
20453,0
20454,0
20455,1
20456,1
20457,1
20458,1
20459,1
20460,0
20461,1
20462,1
20463,0
20464,1
20465,0
20466,1
20467,0
20468,1
20469,1
20470,0
20471,1
20472,0
20473,1
20474,0
20475,1
20476,1
20477,0
20478,0
20479,1
20480,0
20481,0
20482,0
20483,0
20484,0
20485,1
20486,1
20487,1
20488,1
20489,1
20490,1
20491,1
20492,1
20493,1
20494,0
20495,0
20496,1
20497,0
20498,0
20499,0
20500,0
20501,1
20502,0
20503,0
20504,0
20505,0
20506,0
20507,1
20508,0
20509,0
20510,1
20511,1
20512,1
20513,1
20514,1
20515,1
20516,0
20517,0
20518,1
20519,0
20520,1
20521,0
20522,1
20523,1
20524,0
20525,1
20526,0
20527,0
20528,1
20529,0
20530,0
20531,0
20532,1
20533,1
20534,0
20535,1
20536,0
20537,1
20538,0
20539,0
20540,0
20541,0
20542,1
20543,0
20544,1
20545,1
20546,0
20547,0
20548,1
20549,1
20550,1
20551,1
20552,0
20553,1
20554,0
20555,1
20556,0
20557,1
20558,0
20559,0
20560,1
20561,1
20562,1
20563,0
20564,1
20565,0
20566,0
20567,1
20568,1
20569,1
20570,0
20571,1
20572,0
20573,1
20574,1
20575,1
20576,1
20577,0
20578,1
20579,0
20580,1
20581,0
20582,1
20583,1
20584,1
20585,0
20586,1
20587,1
20588,1
20589,1
20590,0
20591,1
20592,1
20593,0
20594,0
20595,0
20596,1
20597,1
20598,1
20599,1
20600,1
20601,0
20602,0
20603,0
20604,1
20605,0
20606,0
20607,0
20608,0
20609,0
20610,0
20611,0
20612,1
20613,0
20614,1
20615,0
20616,0
20617,0
20618,1
20619,0
20620,0
20621,1
20622,1
20623,1
20624,1
20625,0
20626,1
20627,0
20628,0
20629,0
20630,1
20631,1
20632,1
20633,0
20634,0
20635,1
20636,0
20637,0
20638,1
20639,0
20640,0
20641,0
20642,0
20643,1
20644,1
20645,0
20646,1
20647,1
20648,1
20649,1
20650,0
20651,1
20652,1
20653,0
20654,1
20655,0
20656,1
20657,0
20658,1
20659,0
20660,1
20661,0
20662,1
20663,1
20664,0
20665,1
20666,1
20667,0
20668,1
20669,1
20670,1
20671,1
20672,1
20673,0
20674,0
20675,1
20676,1
20677,1
20678,0
20679,0
20680,0
20681,0
20682,1
20683,1
20684,1
20685,0
20686,1
20687,0
20688,1
20689,1
20690,0
20691,0
20692,0
20693,1
20694,1
20695,0
20696,0
20697,0
20698,0
20699,1
20700,0
20701,1
20702,1
20703,0
20704,0
20705,1
20706,1
20707,1
20708,1
20709,0
20710,1
20711,0
20712,0
20713,0
20714,0
20715,1
20716,1
20717,0
20718,1
20719,0
20720,0
20721,1
20722,0
20723,1
20724,1
20725,1
20726,0
20727,1
20728,0
20729,1
20730,0
20731,1
20732,1
20733,1
20734,0
20735,1
20736,1
20737,1
20738,0
20739,0
20740,1
20741,0
20742,1
20743,0
20744,1
20745,1
20746,1
20747,0
20748,1
20749,1
20750,1
20751,0
20752,1
20753,1
20754,0
20755,0
20756,1
20757,1
20758,0
20759,1
20760,0
20761,1
20762,0
20763,1
20764,0
20765,1
20766,1
20767,1
20768,0
20769,1
20770,0
20771,1
20772,0
20773,1
20774,1
20775,0
20776,1
20777,1
20778,1
20779,0
20780,0
20781,0
20782,1
20783,1
20784,0
20785,0
20786,1
20787,1
20788,0
20789,0
20790,1
20791,1
20792,1
20793,1
20794,0
20795,0
20796,1
20797,1
20798,0
20799,0
20800,0
20801,1
20802,0
20803,0
20804,1
20805,0
20806,1
20807,1
20808,0
20809,0
20810,0
20811,1
20812,0
20813,0
20814,0
20815,1
20816,1
20817,1
20818,0
20819,1
20820,0
20821,1
20822,1
20823,1
20824,1
20825,0
20826,1
20827,0
20828,1
20829,0
20830,1
20831,0
20832,1
20833,1
20834,1
20835,0
20836,0
20837,1
20838,0
20839,1
20840,1
20841,1
20842,0
20843,0
20844,1
20845,1
20846,1
20847,1
20848,0
20849,1
20850,0
20851,0
20852,0
20853,0
20854,0
20855,1
20856,0
20857,1
20858,0
20859,0
20860,1
20861,0
20862,0
20863,1
20864,0
20865,0
20866,1
20867,0
20868,1
20869,1
20870,1
20871,1
20872,0
20873,1
20874,1
20875,0
20876,0
20877,0
20878,1
20879,0
20880,0
20881,0
20882,0
20883,1
20884,0
20885,0
20886,1
20887,1
20888,1
20889,1
20890,1
20891,0
20892,0
20893,0
20894,1
20895,0
20896,1
20897,1
20898,0
20899,0
20900,0
20901,0
20902,0
20903,0
20904,0
20905,1
20906,0
20907,0
20908,0
20909,1
20910,1
20911,0
20912,1
20913,0
20914,1
20915,1
20916,0
20917,1
20918,0
20919,0
20920,1
20921,0
20922,0
20923,1
20924,1
20925,0
20926,1
20927,0
20928,0
20929,1
20930,1
20931,0
20932,0
20933,0
20934,1
20935,1
20936,0
20937,1
20938,1
20939,0
20940,1
20941,1
20942,1
20943,1
20944,0
20945,0
20946,0
20947,0
20948,0
20949,1
20950,0
20951,0
20952,0
20953,1
20954,1
20955,1
20956,1
20957,0
20958,0
20959,0
20960,0
20961,0
20962,0
20963,0
20964,1
20965,1
20966,0
20967,1
20968,0
20969,1
20970,0
20971,1
20972,1
20973,0
20974,0
20975,0
20976,0
20977,0
20978,1
20979,1
20980,1
20981,0
20982,1
20983,0
20984,0
20985,1
20986,0
20987,0
20988,1
20989,0
20990,0
20991,1
20992,1
20993,0
20994,1
20995,1
20996,1
20997,0
20998,1
20999,1
21000,1
21001,0
21002,0
21003,0
21004,1
21005,1
21006,1
21007,0
21008,1
21009,1
21010,0
21011,1
21012,0
21013,1
21014,1
21015,0
21016,0
21017,1
21018,0
21019,1
21020,0
21021,0
21022,0
21023,1
21024,0
21025,0
21026,0
21027,1
21028,1
21029,1
21030,1
21031,0
21032,1
21033,0
21034,1
21035,1
21036,1
21037,0
21038,1
21039,1
21040,1
21041,1
21042,1
21043,1
21044,1
21045,1
21046,0
21047,0
21048,1
21049,0
21050,0
21051,1
21052,0
21053,1
21054,0
21055,1
21056,0
21057,0
21058,0
21059,1
21060,0
21061,1
21062,0
21063,0
21064,1
21065,1
21066,0
21067,1
21068,0
21069,0
21070,0
21071,1
21072,0
21073,1
21074,0
21075,0
21076,1
21077,1
21078,0
21079,0
21080,1
21081,1
21082,0
21083,0
21084,0
21085,0
21086,1
21087,1
21088,0
21089,0
21090,1
21091,0
21092,1
21093,0
21094,1
21095,1
21096,0
21097,0
21098,1
21099,1
21100,0
21101,1
21102,1
21103,0
21104,0
21105,0
21106,0
21107,1
21108,0
21109,0
21110,1
21111,0
21112,0
21113,0
21114,0
21115,0
21116,1
21117,1
21118,1
21119,0
21120,0
21121,1
21122,1
21123,1
21124,1
21125,1
21126,0
21127,1
21128,1
21129,0
21130,1
21131,0
21132,0
21133,0
21134,1
21135,0
21136,1
21137,0
21138,1
21139,0
21140,1
21141,0
21142,0
21143,0
21144,1
21145,1
21146,1
21147,1
21148,0
21149,1
21150,0
21151,1
21152,1
21153,1
21154,0
21155,0
21156,0
21157,0
21158,0
21159,1
21160,0
21161,0
21162,1
21163,1
21164,1
21165,0
21166,0
21167,1
21168,1
21169,1
21170,0
21171,1
21172,0
21173,0
21174,0
21175,1
21176,0
21177,0
21178,1
21179,1
21180,1
21181,1
21182,0
21183,1
21184,1
21185,1
21186,0
21187,1
21188,1
21189,0
21190,1
21191,0
21192,1
21193,0
21194,1
21195,1
21196,0
21197,1
21198,1
21199,0
21200,1
21201,0
21202,1
21203,1
21204,1
21205,1
21206,0
21207,0
21208,1
21209,1
21210,1
21211,0
21212,0
21213,0
21214,1
21215,1
21216,0
21217,0
21218,0
21219,0
21220,1
21221,0
21222,1
21223,1
21224,1
21225,1
21226,0
21227,0
21228,0
21229,0
21230,0
21231,0
21232,0
21233,0
21234,1
21235,1
21236,1
21237,1
21238,0
21239,1
21240,0
21241,1
21242,0
21243,0
21244,1
21245,1
21246,0
21247,0
21248,0
21249,1
21250,1
21251,1
21252,1
21253,0
21254,0
21255,1
21256,0
21257,1
21258,0
21259,0
21260,1
21261,0
21262,1
21263,0
21264,1
21265,1
21266,0
21267,0
21268,0
21269,1
21270,1
21271,1
21272,0
21273,0
21274,1
21275,0
21276,0
21277,1
21278,0
21279,0
21280,0
21281,0
21282,1
21283,0
21284,1
21285,1
21286,0
21287,0
21288,0
21289,1
21290,1
21291,0
21292,0
21293,0
21294,1
21295,0
21296,1
21297,0
21298,0
21299,1
21300,1
21301,0
21302,1
21303,1
21304,0
21305,0
21306,1
21307,0
21308,1
21309,0
21310,0
21311,1
21312,0
21313,0
21314,0
21315,1
21316,1
21317,1
21318,0
21319,0
21320,0
21321,1
21322,1
21323,1
21324,1
21325,1
21326,1
21327,0
21328,1
21329,0
21330,1
21331,0
21332,0
21333,1
21334,1
21335,0
21336,0
21337,0
21338,1
21339,1
21340,0
21341,1
21342,0
21343,0
21344,0
21345,0
21346,0
21347,1
21348,0
21349,0
21350,0
21351,0
21352,1
21353,1
21354,1
21355,1
21356,0
21357,1
21358,0
21359,0
21360,1
21361,1
21362,0
21363,0
21364,0
21365,0
21366,0
21367,0
21368,0
21369,1
21370,1
21371,1
21372,0
21373,1
21374,1
21375,1
21376,1
21377,1
21378,1
21379,1
21380,1
21381,1
21382,1
21383,0
21384,0
21385,0
21386,0
21387,0
21388,1
21389,1
21390,1
21391,1
21392,1
21393,1
21394,1
21395,0
21396,0
21397,1
21398,1
21399,0
21400,1
21401,1
21402,1
21403,1
21404,1
21405,0
21406,1
21407,0
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,1
21415,0
21416,1
21417,0
21418,0
21419,0
21420,1
21421,1
21422,1
21423,1
21424,1
21425,1
21426,0
21427,1
21428,1
21429,0
21430,0
21431,1
21432,0
21433,0
21434,1
21435,1
21436,1
21437,0
21438,1
21439,1
21440,0
21441,1
21442,1
21443,0
21444,1
21445,1
21446,0
21447,1
21448,0
21449,0
21450,1
21451,1
21452,1
21453,0
21454,0
21455,1
21456,1
21457,1
21458,1
21459,0
21460,1
21461,0
21462,1
21463,0
21464,0
21465,0
21466,1
21467,1
21468,1
21469,0
21470,0
21471,0
21472,1
21473,1
21474,0
21475,1
21476,1
21477,0
21478,1
21479,0
21480,0
21481,1
21482,1
21483,1
21484,1
21485,1
21486,1
21487,0
21488,0
21489,0
21490,1
21491,0
21492,0
21493,1
21494,1
21495,0
21496,0
21497,1
21498,0
21499,1
21500,0
21501,1
21502,1
21503,0
21504,0
21505,1
21506,0
21507,0
21508,0
21509,1
21510,1
21511,1
21512,0
21513,1
21514,0
21515,1
21516,1
21517,0
21518,1
21519,0
21520,0
21521,0
21522,1
21523,1
21524,1
21525,0
21526,1
21527,0
21528,0
21529,0
21530,1
21531,0
21532,0
21533,0
21534,0
21535,1
21536,1
21537,0
21538,0
21539,0
21540,0
21541,1
21542,0
21543,0
21544,0
21545,1
21546,0
21547,1
21548,0
21549,1
21550,0
21551,1
21552,0
21553,0
21554,0
21555,1
21556,1
21557,0
21558,1
21559,0
21560,0
21561,0
21562,0
21563,1
21564,0
21565,1
21566,1
21567,1
21568,1
21569,1
21570,1
21571,1
21572,0
21573,0
21574,0
21575,1
21576,1
21577,1
21578,0
21579,0
21580,0
21581,0
21582,0
21583,1
21584,1
21585,1
21586,0
21587,0
21588,1
21589,1
21590,1
21591,1
21592,0
21593,0
21594,0
21595,1
21596,0
21597,1
21598,0
21599,1
21600,1
21601,0
21602,0
21603,0
21604,1
21605,0
21606,0
21607,0
21608,1
21609,1
21610,1
21611,1
21612,0
21613,0
21614,1
21615,1
21616,0
21617,0
21618,0
21619,1
21620,0
21621,1
21622,1
21623,0
21624,1
21625,1
21626,1
21627,0
21628,1
21629,0
21630,1
21631,0
21632,0
21633,0
21634,1
21635,1
21636,1
21637,1
21638,0
21639,1
21640,0
21641,0
21642,1
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,1
21651,1
21652,0
21653,1
21654,1
21655,1
21656,0
21657,1
21658,0
21659,0
21660,1
21661,1
21662,1
21663,1
21664,0
21665,1
21666,1
21667,0
21668,1
21669,1
21670,0
21671,0
21672,0
21673,1
21674,0
21675,1
21676,1
21677,0
21678,0
21679,0
21680,1
21681,0
21682,0
21683,1
21684,1
21685,1
21686,0
21687,0
21688,1
21689,0
21690,0
21691,1
21692,1
21693,1
21694,1
21695,0
21696,1
21697,1
21698,0
21699,1
21700,1
21701,1
21702,0
21703,0
21704,0
21705,1
21706,1
21707,1
21708,0
21709,0
21710,0
21711,1
21712,1
21713,0
21714,1
21715,0
21716,0
21717,1
21718,1
21719,0
21720,0
21721,1
21722,0
21723,1
21724,1
21725,0
21726,0
21727,0
21728,0
21729,0
21730,0
21731,1
21732,0
21733,1
21734,1
21735,0
21736,1
21737,0
21738,0
21739,1
21740,1
21741,1
21742,0
21743,0
21744,0
21745,0
21746,1
21747,1
21748,1
21749,0
21750,0
21751,0
21752,0
21753,0
21754,1
21755,1
21756,1
21757,1
21758,1
21759,0
21760,1
21761,0
21762,0
21763,0
21764,0
21765,0
21766,0
21767,1
21768,0
21769,0
21770,0
21771,0
21772,1
21773,0
21774,0
21775,0
21776,1
21777,1
21778,0
21779,1
21780,1
21781,1
21782,1
21783,0
21784,1
21785,1
21786,1
21787,1
21788,1
21789,1
21790,1
21791,0
21792,1
21793,1
21794,0
21795,0
21796,0
21797,1
21798,0
21799,1
21800,0
21801,1
21802,1
21803,0
21804,0
21805,0
21806,1
21807,0
21808,1
21809,1
21810,0
21811,1
21812,0
21813,0
21814,1
21815,1
21816,1
21817,0
21818,1
21819,0
21820,0
21821,1
21822,1
21823,1
21824,1
21825,0
21826,0
21827,0
21828,1
21829,1
21830,0
21831,0
21832,0
21833,1
21834,1
21835,1
21836,1
21837,0
21838,0
21839,0
21840,0
21841,1
21842,1
21843,1
21844,1
21845,1
21846,0
21847,1
21848,1
21849,0
21850,1
21851,1
21852,1
21853,0
21854,0
21855,1
21856,0
21857,0
21858,0
21859,0
21860,0
21861,0
21862,1
21863,0
21864,1
21865,0
21866,1
21867,1
21868,0
21869,0
21870,0
21871,0
21872,1
21873,1
21874,0
21875,1
21876,1
21877,1
21878,1
21879,0
21880,0
21881,1
21882,1
21883,0
21884,0
21885,1
21886,0
21887,0
21888,0
21889,0
21890,1
21891,1
21892,0
21893,0
21894,0
21895,1
21896,0
21897,0
21898,0
21899,1
21900,0
21901,1
21902,0
21903,0
21904,0
21905,0
21906,1
21907,1
21908,0
21909,1
21910,0
21911,0
21912,1
21913,1
21914,1
21915,1
21916,0
21917,0
21918,1
21919,0
21920,0
21921,0
21922,1
21923,0
21924,0
21925,1
21926,0
21927,0
21928,1
21929,0
21930,0
21931,0
21932,1
21933,1
21934,0
21935,0
21936,0
21937,0
21938,0
21939,0
21940,1
21941,1
21942,1
21943,0
21944,1
21945,0
21946,1
21947,1
21948,0
21949,0
21950,1
21951,0
21952,0
21953,1
21954,1
21955,0
21956,1
21957,1
21958,0
21959,0
21960,1
21961,1
21962,1
21963,1
21964,1
21965,1
21966,1
21967,0
21968,0
21969,0
21970,0
21971,1
21972,0
21973,1
21974,1
21975,0
21976,1
21977,0
21978,0
21979,0
21980,1
21981,0
21982,1
21983,1
21984,0
21985,0
21986,0
21987,1
21988,0
21989,1
21990,1
21991,1
21992,1
21993,1
21994,1
21995,0
21996,0
21997,1
21998,0
21999,0
22000,0
22001,1
22002,1
22003,0
22004,0
22005,1
22006,1
22007,1
22008,1
22009,0
22010,1
22011,1
22012,1
22013,0
22014,1
22015,0
22016,1
22017,1
22018,1
22019,0
22020,1
22021,1
22022,1
22023,1
22024,1
22025,0
22026,1
22027,0
22028,1
22029,0
22030,1
22031,1
22032,0
22033,0
22034,0
22035,1
22036,1
22037,1
22038,0
22039,0
22040,1
22041,0
22042,0
22043,0
22044,0
22045,0
22046,0
22047,0
22048,1
22049,0
22050,1
22051,0
22052,0
22053,0
22054,0
22055,0
22056,1
22057,0
22058,0
22059,0
22060,0
22061,0
22062,1
22063,1
22064,1
22065,1
22066,0
22067,1
22068,1
22069,0
22070,0
22071,0
22072,1
22073,0
22074,0
22075,1
22076,0
22077,1
22078,0
22079,0
22080,1
22081,1
22082,1
22083,1
22084,1
22085,0
22086,1
22087,0
22088,0
22089,1
22090,0
22091,1
22092,1
22093,0
22094,1
22095,0
22096,1
22097,1
22098,0
22099,1
22100,1
22101,0
22102,1
22103,0
22104,0
22105,0
22106,1
22107,0
22108,1
22109,1
22110,0
22111,1
22112,1
22113,0
22114,1
22115,1
22116,0
22117,1
22118,1
22119,0
22120,1
22121,0
22122,1
22123,1
22124,0
22125,1
22126,0
22127,1
22128,0
22129,1
22130,0
22131,1
22132,0
22133,0
22134,0
22135,1
22136,1
22137,1
22138,1
22139,1
22140,0
22141,1
22142,0
22143,1
22144,0
22145,1
22146,1
22147,0
22148,1
22149,0
22150,0
22151,1
22152,1
22153,1
22154,0
22155,0
22156,1
22157,0
22158,1
22159,0
22160,0
22161,0
22162,1
22163,1
22164,1
22165,0
22166,1
22167,1
22168,0
22169,1
22170,0
22171,0
22172,0
22173,1
22174,1
22175,0
22176,0
22177,1
22178,0
22179,0
22180,1
22181,0
22182,1
22183,0
22184,1
22185,0
22186,1
22187,1
22188,1
22189,1
22190,0
22191,0
22192,1
22193,0
22194,1
22195,0
22196,0
22197,0
22198,0
22199,0
22200,0
22201,1
22202,0
22203,1
22204,0
22205,0
22206,0
22207,1
22208,1
22209,1
22210,0
22211,0
22212,1
22213,1
22214,1
22215,0
22216,1
22217,1
22218,1
22219,1
22220,0
22221,0
22222,1
22223,1
22224,1
22225,1
22226,1
22227,0
22228,0
22229,0
22230,1
22231,1
22232,0
22233,0
22234,0
22235,1
22236,1
22237,1
22238,0
22239,1
22240,1
22241,1
22242,1
22243,1
22244,0
22245,1
22246,1
22247,0
22248,0
22249,1
22250,1
22251,0
22252,1
22253,1
22254,0
22255,0
22256,0
22257,0
22258,1
22259,0
22260,1
22261,1
22262,1
22263,0
22264,1
22265,1
22266,1
22267,0
22268,1
22269,1
22270,0
22271,0
22272,0
22273,0
22274,1
22275,1
22276,0
22277,1
22278,0
22279,0
22280,1
22281,0
22282,1
22283,0
22284,0
22285,1
22286,1
22287,1
22288,0
22289,0
22290,1
22291,1
22292,0
22293,1
22294,0
22295,0
22296,0
22297,0
22298,0
22299,1
22300,1
22301,1
22302,0
22303,1
22304,0
22305,1
22306,0
22307,1
22308,0
22309,1
22310,0
22311,1
22312,1
22313,1
22314,0
22315,1
22316,1
22317,1
22318,1
22319,1
22320,0
22321,1
22322,0
22323,0
22324,1
22325,1
22326,1
22327,1
22328,1
22329,1
22330,0
22331,0
22332,1
22333,0
22334,0
22335,1
22336,0
22337,1
22338,1
22339,1
22340,1
22341,1
22342,1
22343,1
22344,1
22345,1
22346,0
22347,1
22348,0
22349,1
22350,0
22351,0
22352,1
22353,0
22354,0
22355,1
22356,1
22357,1
22358,1
22359,1
22360,0
22361,0
22362,1
22363,1
22364,1
22365,1
22366,1
22367,0
22368,1
22369,0
22370,0
22371,0
22372,0
22373,1
22374,0
22375,0
22376,1
22377,0
22378,1
22379,0
22380,0
22381,0
22382,1
22383,1
22384,1
22385,0
22386,0
22387,0
22388,0
22389,1
22390,0
22391,0
22392,1
22393,0
22394,1
22395,0
22396,0
22397,1
22398,0
22399,0
22400,0
22401,1
22402,0
22403,1
22404,1
22405,0
22406,0
22407,1
22408,1
22409,1
22410,1
22411,0
22412,1
22413,1
22414,1
22415,0
22416,1
22417,0
22418,1
22419,1
22420,0
22421,0
22422,0
22423,0
22424,1
22425,0
22426,0
22427,0
22428,1
22429,0
22430,1
22431,1
22432,0
22433,0
22434,0
22435,1
22436,1
22437,1
22438,0
22439,0
22440,0
22441,1
22442,0
22443,1
22444,0
22445,1
22446,0
22447,1
22448,1
22449,0
22450,1
22451,1
22452,1
22453,1
22454,1
22455,1
22456,1
22457,1
22458,1
22459,1
22460,0
22461,1
22462,1
22463,1
22464,0
22465,1
22466,0
22467,1
22468,0
22469,1
22470,0
22471,0
22472,1
22473,0
22474,0
22475,0
22476,0
22477,1
22478,0
22479,0
22480,1
22481,0
22482,1
22483,0
22484,1
22485,1
22486,0
22487,0
22488,0
22489,0
22490,1
22491,1
22492,0
22493,0
22494,0
22495,0
22496,1
22497,0
22498,0
22499,0
22500,1
22501,1
22502,0
22503,0
22504,0
22505,0
22506,1
22507,1
22508,1
22509,0
22510,1
22511,1
22512,0
22513,0
22514,0
22515,0
22516,1
22517,1
22518,0
22519,0
22520,1
22521,1
22522,0
22523,1
22524,1
22525,1
22526,1
22527,1
22528,0
22529,1
22530,0
22531,0
22532,0
22533,1
22534,1
22535,0
22536,1
22537,0
22538,1
22539,0
22540,0
22541,1
22542,1
22543,0
22544,0
22545,0
22546,1
22547,0
22548,1
22549,1
22550,0
22551,0
22552,0
22553,1
22554,0
22555,1
22556,1
22557,0
22558,0
22559,1
22560,1
22561,1
22562,0
22563,0
22564,1
22565,0
22566,0
22567,0
22568,1
22569,0
22570,0
22571,1
22572,0
22573,0
22574,1
22575,1
22576,1
22577,1
22578,0
22579,0
22580,1
22581,1
22582,0
22583,0
22584,1
22585,1
22586,0
22587,1
22588,0
22589,1
22590,1
22591,1
22592,0
22593,1
22594,0
22595,0
22596,1
22597,1
22598,0
22599,1
22600,1
22601,0
22602,0
22603,1
22604,0
22605,0
22606,0
22607,0
22608,1
22609,0
22610,1
22611,0
22612,1
22613,1
22614,1
22615,1
22616,0
22617,0
22618,0
22619,1
22620,0
22621,1
22622,0
22623,0
22624,1
22625,1
22626,0
22627,0
22628,0
22629,1
22630,0
22631,1
22632,1
22633,1
22634,0
22635,1
22636,0
22637,1
22638,0
22639,0
22640,0
22641,1
22642,1
22643,1
22644,1
22645,0
22646,1
22647,1
22648,0
22649,0
22650,0
22651,0
22652,0
22653,1
22654,0
22655,0
22656,1
22657,0
22658,1
22659,0
22660,0
22661,0
22662,1
22663,0
22664,1
22665,0
22666,0
22667,0
22668,1
22669,0
22670,1
22671,0
22672,1
22673,1
22674,1
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,1
22683,1
22684,1
22685,1
22686,0
22687,1
22688,1
22689,1
22690,0
22691,0
22692,1
22693,1
22694,1
22695,0
22696,1
22697,1
22698,1
22699,1
22700,0
22701,1
22702,0
22703,0
22704,1
22705,1
22706,1
22707,1
22708,1
22709,1
22710,1
22711,0
22712,0
22713,1
22714,1
22715,1
22716,1
22717,0
22718,0
22719,0
22720,1
22721,1
22722,0
22723,0
22724,0
22725,0
22726,0
22727,0
22728,0
22729,1
22730,0
22731,1
22732,1
22733,1
22734,0
22735,0
22736,0
22737,0
22738,0
22739,1
22740,0
22741,1
22742,0
22743,0
22744,0
22745,1
22746,1
22747,0
22748,1
22749,1
22750,1
22751,0
22752,1
22753,1
22754,0
22755,1
22756,1
22757,1
22758,1
22759,1
22760,1
22761,1
22762,0
22763,1
22764,1
22765,0
22766,1
22767,0
22768,0
22769,1
22770,1
22771,0
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,0
22779,1
22780,0
22781,1
22782,0
22783,0
22784,1
22785,0
22786,0
22787,1
22788,0
22789,0
22790,1
22791,1
22792,1
22793,1
22794,0
22795,0
22796,0
22797,0
22798,1
22799,0
22800,1
22801,1
22802,1
22803,1
22804,0
22805,0
22806,1
22807,0
22808,0
22809,0
22810,1
22811,1
22812,1
22813,1
22814,0
22815,1
22816,1
22817,0
22818,1
22819,1
22820,1
22821,0
22822,1
22823,0
22824,1
22825,0
22826,0
22827,1
22828,0
22829,1
22830,0
22831,1
22832,0
22833,1
22834,1
22835,1
22836,0
22837,0
22838,1
22839,1
22840,0
22841,1
22842,0
22843,1
22844,0
22845,0
22846,0
22847,1
22848,0
22849,1
22850,0
22851,1
22852,0
22853,0
22854,0
22855,1
22856,1
22857,1
22858,0
22859,1
22860,0
22861,1
22862,0
22863,1
22864,1
22865,0
22866,1
22867,0
22868,1
22869,1
22870,0
22871,0
22872,0
22873,0
22874,1
22875,1
22876,0
22877,1
22878,1
22879,0
22880,1
22881,0
22882,1
22883,1
22884,0
22885,0
22886,1
22887,0
22888,1
22889,0
22890,0
22891,0
22892,1
22893,0
22894,0
22895,0
22896,1
22897,0
22898,0
22899,1
22900,1
22901,1
22902,1
22903,1
22904,0
22905,0
22906,1
22907,1
22908,1
22909,0
22910,0
22911,1
22912,1
22913,0
22914,0
22915,0
22916,0
22917,1
22918,1
22919,0
22920,0
22921,0
22922,0
22923,1
22924,1
22925,0
22926,1
22927,0
22928,0
22929,1
22930,0
22931,1
22932,1
22933,0
22934,1
22935,0
22936,0
22937,0
22938,0
22939,1
22940,0
22941,1
22942,0
22943,0
22944,0
22945,1
22946,0
22947,0
22948,1
22949,1
22950,0
22951,0
22952,0
22953,0
22954,0
22955,1
22956,0
22957,1
22958,1
22959,1
22960,1
22961,0
22962,0
22963,1
22964,1
22965,1
22966,1
22967,0
22968,0
22969,1
22970,1
22971,0
22972,0
22973,0
22974,0
22975,1
22976,0
22977,1
22978,1
22979,0
22980,1
22981,0
22982,0
22983,0
22984,0
22985,0
22986,1
22987,1
22988,0
22989,1
22990,1
22991,1
22992,0
22993,1
22994,1
22995,0
22996,1
22997,1
22998,0
22999,1
23000,1
23001,1
23002,1
23003,1
23004,1
23005,0
23006,0
23007,0
23008,0
23009,0
23010,1
23011,1
23012,1
23013,1
23014,0
23015,0
23016,1
23017,0
23018,1
23019,1
23020,0
23021,0
23022,0
23023,0
23024,0
23025,1
23026,1
23027,1
23028,1
23029,0
23030,1
23031,0
23032,0
23033,1
23034,0
23035,0
23036,1
23037,1
23038,1
23039,1
23040,1
23041,0
23042,0
23043,1
23044,1
23045,1
23046,1
23047,1
23048,1
23049,1
23050,1
23051,0
23052,0
23053,0
23054,0
23055,0
23056,0
23057,0
23058,1
23059,0
23060,1
23061,0
23062,1
23063,1
23064,0
23065,0
23066,1
23067,0
23068,1
23069,0
23070,0
23071,0
23072,1
23073,1
23074,1
23075,1
23076,1
23077,0
23078,1
23079,0
23080,0
23081,1
23082,1
23083,0
23084,1
23085,1
23086,1
23087,1
23088,0
23089,1
23090,1
23091,0
23092,0
23093,1
23094,1
23095,0
23096,0
23097,1
23098,0
23099,1
23100,0
23101,0
23102,1
23103,0
23104,0
23105,1
23106,0
23107,1
23108,1
23109,0
23110,1
23111,1
23112,1
23113,0
23114,0
23115,0
23116,0
23117,0
23118,1
23119,1
23120,1
23121,1
23122,0
23123,1
23124,1
23125,1
23126,0
23127,1
23128,1
23129,0
23130,0
23131,1
23132,0
23133,0
23134,0
23135,0
23136,0
23137,0
23138,0
23139,1
23140,1
23141,1
23142,0
23143,1
23144,0
23145,0
23146,1
23147,1
23148,1
23149,0
23150,0
23151,1
23152,0
23153,1
23154,0
23155,1
23156,0
23157,0
23158,0
23159,1
23160,0
23161,0
23162,0
23163,1
23164,1
23165,1
23166,1
23167,1
23168,0
23169,1
23170,1
23171,0
23172,1
23173,0
23174,0
23175,0
23176,0
23177,1
23178,0
23179,1
23180,0
23181,1
23182,1
23183,0
23184,1
23185,0
23186,1
23187,1
23188,1
23189,1
23190,0
23191,0
